class,accuracy,aimTime,alpha1,alpha2,alpha3,backwardSpeed,base_capture_points,base_defense_points,base_xp,battles,caliber,damage,damage_blocked,damage_received,direct_hits,distance_traveled,dpm1,dpm2,dpm3,forwardSpeed,frags,gunDepression,gunElevation,hit_rate,hp,intraClipReload,isPrem_False,isPrem_True,life_time,maxAmmo,pen1,pen2,pen3,pen_rate,penetrations,player_winrate,player_wn8,potentialDamage,potential_damage_received,power,reload,shell1_ARMOR_PIERCING,shell1_ARMOR_PIERCING_CR,shell1_HIGH_EXPLOSIVE,shell1_HOLLOW_CHARGE,shell2_ARMOR_PIERCING,shell2_ARMOR_PIERCING_CR,shell2_HIGH_EXPLOSIVE,shell2_HOLLOW_CHARGE,shell3_ARMOR_PIERCING,shell3_HIGH_EXPLOSIVE,shell3_HOLLOW_CHARGE,shellVelocity1,shellVelocity2,shellVelocity3,shots_fired,sniper_damage,specificPower,spots,spotting_assist,survival,tank_id,tier,tracking_assist,traverseSpeed,turretTraverseDispersion,turretTraverseSpeed,vehicleMovementDispersion,vehicleRotationDispersion,viewRange,weight,winrate,winrate_differential,wn8,wnx
HT,0.20930232558139536,0.23728813559322032,0.48336252189141854,0.3176605504587156,0.35986159169550175,0.15254237288135594,0.08250825082508251,0.03985507246376812,0.613031914893617,0.0020872323134850028,0.5260255084453637,0.4322191272051996,0.25247831474597277,0.6697736351531292,0.03785871128946771,0.41676792223572295,0.5496122896854425,0.5496122896854425,0.40420512771229455,0.2647058823529412,0.21472392638036814,0.3333333333333333,0.2222222222222222,0.8997223079296514,0.6518987341772152,,0,1,0.5555555555555556,0.010416666666666666,0.8169491525423729,0.7395833333333334,0.15193370165745856,0.7226747720364741,0.043660287081339705,0.5979848866498739,0.44112769485903813,0.253028263795424,0.445398574206092,0.449685534591195,0.2375886524822695,1,0,0,0,0,0,0,1,0,1,0,0.5121951219512195,0.38452520515826494,0.7017543859649122,0.0181631254283756,0.17364447494852436,0.24702871045378505,0.3219895287958115,0.20969498910675383,0.2964228753702438,0.8447478019435447,0.9,0.3875968992248062,0.37037037037037035,0.14285714285714288,0.3,0.2692307692307693,0.2692307692307693,0.8857142857142857,0.25948468249137757,0.4208425720620844,0.29486500794070936,0.3987408184679958,0.17490554156171284
HT,0.19767441860465115,0.2711864406779661,0.3607705779334501,0.23738532110091742,0.3079584775086505,0.15254237288135594,,,,,0.4915546363322992,,,,,,0.39897585954645204,0.39897585954645204,0.36066690371964955,0.5588235294117647,,0.38095238095238093,0.2111111111111111,,0.43037974683544306,,0,1,,0.010416666666666666,0.6915254237288135,0.609375,0.1408839779005525,,,,,0.17765814266487215,,0.449685534591195,0.2198581560283688,1,0,0,0,0,0,0,1,0,1,0,0.4634146341463415,0.37280187573270807,0.682261208576998,,,0.21971846915103596,,,,0.8558537714021286,0.7,,0.37037037037037035,0.1142857142857143,0.31666666666666665,0.17307692307692307,0.17307692307692307,0.7142857142857143,0.2798995739500913,,,,
HT,0.23255813953488366,0.30508474576271183,0.5621716287215411,0.36926605504587157,0.47520184544405997,0.15254237288135594,0.1386138613861386,0.043478260869565216,0.6210106382978723,0.25254984039053885,0.6208204067562909,0.4373259052924791,0.31660470879801733,0.741011984021305,0.03331566593473158,0.404212231672742,0.5245062179956109,0.5245062179956109,0.4557151391965506,0.2647058823529412,0.25153374233128833,0.3333333333333333,0.2222222222222222,0.9057389694538723,0.7468354430379747,,1,0,0.6714975845410628,0.006696428571428571,0.8101694915254237,0.7369791666666666,0.22099447513812154,0.7082066869300911,0.03827751196172249,0.49924433249370254,0.3333333333333333,0.21399730820995963,0.5158781594296824,0.3972746331236897,0.2907801418439716,1,0,0,0,0,0,0,1,0,1,0,0.6167247386759582,0.38452520515826494,0.6140350877192983,0.014693283070596298,0.15923129718599863,0.1527289952472761,0.2513089005235602,0.19226579520697168,0.41285030758714963,0.13026376677464138,0.9,0.3488372093023256,0.2962962962962963,0.2142857142857143,0.3,0.2692307692307693,0.2692307692307693,0.8285714285714286,0.30599513085818625,0.4159645232815963,0.3928004235044997,0.36376355369010144,0.1651448362720403
HT,0.23255813953488366,0.28813559322033894,0.5971978984238179,0.3922018348623853,0.5040369088811996,0.15254237288135594,0.10066006600660064,0.07246376811594205,0.7433510638297872,0.07462477161891008,0.6208204067562909,0.6590064995357474,0.44919454770755884,0.8172436750998668,0.046263345195729534,0.4584852166869178,0.6164723094797537,0.6164723094797537,0.5289401555222086,0.2647058823529412,0.44171779141104295,0.3333333333333333,0.2222222222222222,0.9547979018821351,0.8227848101265823,,1,0,0.7536231884057971,0.006696428571428571,0.8169491525423729,0.7526041666666666,0.22099447513812154,0.7406686930091185,0.05334928229665071,0.5869017632241812,0.4689054726368159,0.23014804845222073,0.6161697990926766,0.42348008385744235,0.2730496453900709,1,0,0,0,0,0,0,1,0,1,0,0.6167247386759582,0.38452520515826494,0.6140350877192983,0.022532556545579164,0.20864790665751545,0.1623781136973075,0.2774869109947644,0.22930283224400871,0.49100022784233305,0.15617769551133734,1.0,0.4108527131782946,0.2962962962962963,0.19000000000000003,0.3,0.2692307692307693,0.2692307692307693,0.8285714285714286,0.31527693244065735,0.4088691796008869,0.29221810481736366,0.4777894368660371,0.2199307304785894
TD,0.09302325581395346,0.10169491525423725,0.4133099824868651,0.2717889908256881,0.34832756632064593,0.1016949152542373,0.14356435643564355,0.061594202898550734,0.5997340425531915,0.24810168897027401,0.4958634953464322,0.41318477251624885,0.40086741016109045,0.5802263648468708,0.046263345195729534,0.32725799918995546,0.9427169843797064,0.9427169843797064,0.7940652146323497,0.2647058823529412,0.25766871165644173,0.42857142857142855,0.2222222222222222,0.8481950015427336,0.620253164556962,,1,0,0.7246376811594203,0.017857142857142856,0.8576271186440678,0.7395833333333334,0.3314917127071823,0.6855927051671733,0.04952153110047846,0.466498740554156,0.27860696517412936,0.3391655450874832,0.4891445236552171,0.5283018867924528,0.1223404255319149,1,0,0,0,0,1,0,0,0,1,0,0.5121951219512195,0.5603751465416178,0.7504873294346979,0.026002398903358467,0.2964996568291009,0.2346186706432407,0.14397905759162305,0.16775599128540306,0.4657097288676236,0.23068024062933826,0.9,0.5348837209302325,0.2037037037037037,0.08571428571428572,0.16666666666666666,0.38461538461538464,0.38461538461538464,0.8285714285714286,0.31527693244065735,0.43991130820399127,0.455796717840127,0.323189926547744,0.16766372795969772
TD,0.20930232558139536,0.2711864406779661,0.30823117338003503,0.2029816513761468,0.24452133794694347,0.15254237288135594,0.16006600660066006,0.12318840579710147,0.3603723404255319,0.019322089998822588,0.40537745604963804,0.14206128133704735,0.005266418835192069,0.1218375499334221,0.019535095025365337,0.31146213041717297,0.47384613281009647,0.47384613281009647,0.38430717935077513,0.3382352941176471,0.3190184049079755,0.19047619047619047,0.16666666666666666,0.5649490897871028,0.14556962025316456,,1,0,0.7198067632850241,0.017857142857142856,0.5288135593220339,0.4661458333333333,0.09668508287292818,0.8622492401215806,0.02990430622009569,0.4015113350125944,0.16583747927031509,0.24226110363391656,0.06318859364873623,0.13522012578616352,0.16134751773049646,0,1,0,0,0,0,0,1,0,1,0,0.4425087108013937,0.2444314185228605,0.4580896686159844,0.012251542152159015,0.24571036376115304,0.3069464746386255,0.10471204188481674,0.07461873638344227,0.4930508088402825,0.06154558074965294,0.5,0.17829457364341086,0.5925925925925926,0.17142857142857143,0.3333333333333333,0.3269230769230769,0.3269230769230769,0.6571428571428571,0.06586021505376344,0.4257206208425722,0.5071466384330333,0.2696747114375656,0.13192695214105793
SPG,0.5813953488372092,0.6610169491525423,0.2381786339754816,,,0.06779661016949153,0.023102310231023097,0.12681159420289856,0.09308510638297872,0.0005009357552364006,0.343329886246122,0.028783658310120707,0.0,0.0296271637816245,0.018626485954418112,0.01377075739165654,0.38185808339429406,,,0.4852941176470588,0.09202453987730064,0.19047619047619047,0.7777777777777778,0.07004011107682812,0.04746835443037975,,1,0,0.7342995169082126,0.09412202380952381,0.010169491525423728,,,0.0076595744680851155,0.00047846889952153117,0.3279596977329974,0.013681592039800995,0.9502018842530283,0.01069345430978613,0.03563941299790356,0.14184397163120568,0,0,1,0,0,0,0,0,0,0,0,0.10104529616724739,,,0.045236463331048665,0.15374056280027454,0.07042143888164534,0.010471204188481674,0.006535947712418301,0.5926179084073822,0.15664044423877835,0.3,0.2868217054263566,0.07407407407407407,0.5714285714285715,0.16666666666666666,0.6538461538461539,0.6538461538461539,0.11428571428571428,0.0477429498884155,0.33082039911308214,0.47114875595553196,0.1577474641483036,0.05069269521410579
SPG,0.6744186046511628,0.5762711864406779,0.38704028021015763,,,0.06779661016949153,0.0429042904290429,0.13405797101449277,0.20079787234042554,0.010533318732313073,0.4583764219234746,0.07567316620241411,0.004337050805452293,0.06657789613848203,0.01771787688347089,0.11421628189550426,0.39897585954645204,,,0.17647058823529413,0.19631901840490798,0.19047619047619047,0.5,0.20734341252699784,0.10126582278481013,,1,0,0.7874396135265701,0.010044642857142858,0.030508474576271188,,,0.022735562310030398,0.0009569377990430619,0.41511335012594464,0.10696517412935323,0.18775235531628534,0.029974076474400518,0.06446540880503145,0.2375886524822695,0,0,1,0,0,0,0,0,0,0,0,0.003484320557491289,,,0.027715901302261828,0.24365133836650651,0.07464716662599664,0.010471204188481674,0.010893246187363835,0.6441102756892231,0.16034243405830634,0.4,0.40310077519379844,0.14814814814814814,0.4571428571428572,0.23333333333333334,0.34615384615384615,0.34615384615384615,0.02857142857142857,0.07630350983972409,0.4416851441241686,0.5119110640550556,0.18712836656173487,0.06769521410579345
SPG,0.7441860465116278,0.9152542372881356,0.29947460595446584,0.2545871559633027,0.1637831603229527,0.06779661016949153,0.0561056105610561,0.11231884057971016,0.10106382978723404,0.0003721613434695153,0.6122026887280249,0.038765088207985146,0.0,0.017310252996005325,0.0038615885515257053,0.06277845281490482,0.09806337350325334,0.18815693219882182,0.02420583246440599,0.4117647058823529,0.23926380368098157,0.14285714285714285,0.8333333333333334,0.10305461277383522,0.028481012658227847,,1,0,0.5265700483091788,0.0033482142857142855,0.05423728813559322,0.020833333333333332,0.2430939226519337,0.3384802431610942,0.003947368421052632,0.3682619647355165,0.0945273631840796,0.05047106325706595,0.004374594944912508,0.03039832285115304,0.375886524822695,0,0,1,0,0,0,1,0,0,0,1,0.006968641114982578,0.0,0.09746588693957114,0.008653187114461959,0.17227179135209333,0.19161215202974446,0.010471204188481674,0.0010893246187363835,0.5926179084073822,0.040953262378528456,0.2,0.1937984496124031,0.037037037037037035,0.7142857142857143,0.16666666666666666,0.6923076923076923,0.6923076923076923,0.0,0.022367620206938527,0.45321507760532154,0.5749073583906829,0.22945085694298706,0.15601385390428213
HT,0.23255813953488366,0.2711864406779661,0.30823117338003503,0.2029816513761468,0.24452133794694347,0.15254237288135594,0.1122112211221122,0.05434782608695653,0.6569148936170213,0.01911048498715961,0.4183040330920372,0.2989786443825441,0.18277571251548946,0.40945406125166445,0.040508821079730445,0.37221547185095183,0.39897585954645204,0.39897585954645204,0.3269401104859106,0.5588235294117647,0.32515337423312884,0.42857142857142855,0.2222222222222222,0.8841406973156433,0.3987341772151899,0.2978395061728395,0,1,0.5507246376811594,0.017857142857142856,0.6745762711864407,0.609375,0.26243093922651933,0.7855319148936171,0.05011961722488038,0.42065491183879095,0.2947761194029851,0.24226110363391656,0.2989306545690214,0.29245283018867924,0.1843971631205674,1,0,0,0,0,0,0,1,0,1,0,0.6202090592334495,0.2966002344665885,0.5555555555555556,0.020519191226867715,0.1276595744680851,0.14818005707086052,0.27225130890052357,0.14106753812636166,0.33082706766917297,0.7390097177232763,0.7,0.3333333333333333,0.2222222222222222,0.2285714285714286,0.3333333333333333,0.38461538461538464,0.38461538461538464,0.7714285714285715,0.2299908703590992,0.511308203991131,0.5892006352567495,0.403637635536901,0.17884130982367757
HT,0.13953488372093023,0.15254237288135591,0.1243432574430823,0.08256880733944955,0.10034602076124567,0.15254237288135594,0.20627062706270624,0.061594202898550734,0.5026595744680851,0.01326228235354175,0.2942088934850052,0.1573816155988858,0.23110285006195788,0.4297603195739015,0.060952525176043,0.3191575536654516,0.4674469641550841,0.4674469641550841,0.39848179310293286,0.2647058823529412,0.17791411042944785,0.3333333333333333,0.2222222222222222,0.8145634063560628,0.43037974683544306,,1,0,0.5652173913043478,0.026785714285714284,0.5152542372881356,0.5286458333333334,0.07734806629834254,0.7156231003039514,0.06626794258373205,0.3405541561712845,0.10572139303482588,0.12113055181695828,0.32469215813350616,0.31865828092243187,0.051418439716312055,1,0,0,0,0,1,0,0,0,1,0,0.4313588850174216,0.4753810082063306,0.6374269005847953,0.03863947909527073,0.06863417982155114,0.1609357730662707,0.19109947643979056,0.12145969498910675,0.34449760765550236,0.04558074965293846,0.6,0.17829457364341086,0.1111111111111111,0.14285714285714288,0.4,0.15384615384615388,0.15384615384615388,0.7142857142857143,0.239247311827957,0.3911308203991131,0.5299100052938063,0.22350472193074503,0.09792191435768262
HT,0.13953488372093023,0.1694915254237288,0.3607705779334501,0.23738532110091742,0.2964244521337947,0.13559322033898305,0.041254125412541254,0.1811594202898551,1.0,0.002464498524940162,0.4570837642192347,1.0,0.45786864931846344,0.7313581890812251,0.10494434769440449,0.5722964763061968,0.6043891733723482,0.6043891733723482,0.5047722929910801,0.45588235294117646,0.7177914110429447,0.3333333333333333,0.2222222222222222,0.9649799444615857,0.7151898734177216,,0,1,0.8164251207729468,0.014136904761904762,0.8779661016949153,0.765625,0.1298342541436464,0.838176291793313,0.1282296650717703,0.9511335012594455,1.0,0.23418573351278602,0.5755022683084899,0.4758909853249476,0.15780141843971632,0,1,0,0,0,0,0,1,0,1,0,0.5818815331010453,0.3552168815943728,0.847953216374269,0.06262851267991774,0.38023335621139326,0.26123013723301314,0.44764397905759157,0.29411764705882354,0.6716791979949875,0.974086071263304,1.0,0.6511627906976745,0.35185185185185186,0.14285714285714288,0.48333333333333334,0.20384615384615387,0.20384615384615387,0.8857142857142857,0.26455670521403934,0.9095343680709534,0.5071466384330333,0.6449807625043722,0.5954030226700252
LT,0.23255813953488366,0.22033898305084743,0.0008756567425569177,0.0,0.0,0.2542372881355932,0.059405940594059396,0.05797101449275363,0.4654255319148936,0.055043156718623795,0.1253016201309893,0.13486536675951719,0.0003097893432465923,0.33788282290279625,1.0,0.46618063993519643,0.5466323736413505,0.2920002217838216,0.706128520210069,0.7058823529411765,0.14723926380368102,0.42857142857142855,0.2777777777777778,0.5630978093181116,0.33544303797468356,0.0,1,0,0.2463768115942029,0.6145833333333334,0.488135593220339,0.4713541666666667,0.07458563535911603,0.7100303951367781,1.0,0.4282115869017632,0.22388059701492538,0.15310901749663527,0.15602721970187947,0.19811320754716982,0.36170212765957444,1,0,0,0,0,1,0,0,0,1,0,0.4425087108013937,0.48417350527549824,0.4775828460038986,1.0,0.06794783802333562,0.5219312626189551,0.5314136125654451,0.3088235294117647,0.08316245158350422,0.06825543729754743,0.7,0.08527131782945736,0.5370370370370371,0.14285714285714288,0.7333333333333333,0.15384615384615388,0.15384615384615388,0.7714285714285715,0.061802596875634004,0.33392461197339257,0.36950767601905765,0.3154949282966072,0.15554156171284636
LT,0.12790697674418605,0.05084745762711861,0.2819614711033275,0.18577981651376146,0.23875432525951557,0.3220338983050847,0.06105610561056105,0.15217391304347827,0.648936170212766,0.09003043983377891,0.4183040330920372,0.36258124419684307,0.0018587360594795538,0.5356191744340879,0.04331036571515106,0.7691373025516404,0.6300658376005852,0.6300658376005852,0.5469307845332539,0.9264705882352942,0.3006134969325154,0.5238095238095238,0.2,0.8562172169083615,0.5569620253164557,,1,0,0.6231884057971014,0.00855654761904762,0.7627118644067796,0.6484375,0.30386740331491713,0.8459574468085106,0.057177033492822965,0.6141057934508815,0.5269485903814262,0.10699865410497982,0.2154893065456902,0.449685534591195,0.11347517730496455,0,1,0,0,0,0,0,1,0,1,0,0.6515679442508711,0.3552168815943728,0.4580896686159844,0.023474982864976013,0.37817433081674673,0.9230125058044237,0.8507853403141361,0.8556644880174292,0.365686944634313,0.5962517353077279,1.0,0.5038759689922481,0.7592592592592593,0.1142857142857143,0.6333333333333333,0.07692307692307694,0.07692307692307694,1.0,0.08703590992087644,0.4186252771618625,0.27527792482795127,0.521511017838405,0.23126574307304787
MT,0.23255813953488366,0.4067796610169491,0.30823117338003503,0.2029816513761468,0.24452133794694347,0.288135593220339,0.06435643564356436,0.13043478260869565,0.6476063829787234,0.1717990625156954,0.4183040330920372,0.3159238625812442,0.0012391573729863693,0.33155792276964047,0.036571515105625806,0.5994329688132848,0.39897585954645204,0.39897585954645204,0.3269401104859106,0.7352941176470589,0.43558282208588955,0.23809523809523808,0.14444444444444443,0.8353903116322122,0.3512658227848101,0.19753086419753088,0,1,0.5845410628019324,0.008928571428571428,0.5796610169491525,0.53125,0.11878453038674033,0.9174468085106382,0.05322966507177033,0.5269521410579345,0.4046434494195688,0.1259757738896366,0.1566753078418665,0.14046121593291405,0.36170212765957444,0,1,0,0,0,1,0,0,0,1,0,0.5121951219512195,0.5603751465416178,0.6530214424951267,0.018977039067854695,0.30061770761839396,0.4716589583591765,0.43979057591623033,0.3164488017429194,0.3627249943039417,0.8708931050439611,0.7,0.3333333333333333,0.48148148148148145,0.14285714285714288,0.8166666666666667,0.07692307692307694,0.07692307692307694,0.8285714285714286,0.046738689389328465,0.5130820399113083,0.4796188459502381,0.49982511367611054,0.23488664987405541
TD,0.09302325581395346,0.10169491525423725,0.4133099824868651,0.2717889908256881,0.34832756632064593,0.1016949152542373,0.16336633663366334,0.07246376811594205,0.6662234042553191,0.05520223099198289,0.4958634953464322,0.4969823584029712,0.48110285006195785,0.5945406125166445,0.05421367456651776,0.34548400162008913,1.0,1.0,0.8404504101592035,0.11764705882352941,0.33742331288343563,0.42857142857142855,0.2222222222222222,0.8719531008947856,0.6360759493670886,,1,0,0.7874396135265701,0.017857142857142856,0.8779661016949153,0.7552083333333334,0.3314917127071823,0.7043161094224923,0.05873205741626794,0.5093198992443324,0.3441127694859038,0.3391655450874832,0.5333765392093325,0.3710691823899371,0.11524822695035461,1,0,0,0,0,1,0,0,0,1,0,0.5121951219512195,0.5603751465416178,0.7504873294346979,0.031100068540095956,0.2916952642415923,0.10682439989096575,0.15183246073298426,0.18899782135076254,0.5422647527910687,0.35284590467376215,1.0,0.5891472868217055,0.14814814814814814,0.08571428571428572,0.16666666666666666,0.36538461538461536,0.36538461538461536,0.8285714285714286,0.34063704605396633,0.4864745011086475,0.46638433033350973,0.3651626442812172,0.18734256926952142
